"line","l_area","l_perimeter","l_length","l_width","l_apex","l_base","t_area","t_perimeter","t_length","t_width","t_apex","t_base","r_area","r_perimeter","r_length","r_width","r_apex","r_base"
"PI374145",49.2306937130022,34.0582101409903,8.23354301884307,7.31018009179784,86.4598505390564,97.1890384216548,50.545914027518,34.5874147059402,8.66773584291388,8.1903983798634,93.6844367297502,108.74677675335,50.451323746591,34.8699442664883,8.29132567806318,7.39023938887661,87.0296478543007,97.8324923263476
"PI374146",55.6629069755822,36.3115846883628,8.80431719615997,7.9482098414537,86.8484961289496,99.513233259086,52.806932467881,35.8213063440566,8.84102337585202,8.82577830679594,91.0916765013357,110.849867125666,58.2011101660949,37.3451207569962,8.74417810616591,8.10642313499914,88.2958027726795,100.73541927865
"PI376849",48.5413993568584,33.8650769409437,8.33041190289622,7.38931146547725,85.4563825988183,98.6135299319976,44.0896841511976,32.8919654230016,8.26328067928942,7.73108226776036,86.9462718560836,107.524103607289,51.5951749675338,35.1554550194109,8.54476816577753,7.56738230907294,86.3064033679041,99.2240090309552
"PI376850",52.2324854463219,35.7960248571236,8.70709478949676,7.7272916877608,88.9663730445522,100.261353590516,49.0279943843212,34.2745543727483,8.81973423662312,8.22927055603642,89.6693741779149,107.151308982833,53.2790412093451,35.8573500711049,8.53026668624681,7.83948257922796,87.1419002124054,99.8179959727315
"PI376855",52.6253826813498,35.6985831502466,8.59505196547999,7.74456998589061,87.3261039345775,101.232237836401,53.4766007849791,36.1238250315042,8.96517495567516,8.64173002368015,89.331257576592,108.738196289588,54.5176208007971,36.653396068685,8.66198568044993,7.83532442685832,85.6418532310813,100.501766520367
"PI376856",57.2466406387256,36.5395199265133,8.60765513145694,8.17993737296383,89.0080810305239,103.180992489381,52.2420840244387,35.4352168269943,8.74777582574389,8.74513132350397,94.2966456936825,111.487348296438,59.0371689527282,37.2445663501512,8.85548475787166,8.30870738160675,90.6109291242216,102.304648146998
"PI376859",49.2418653648991,33.946868218669,8.39204401526719,7.50599007955167,87.7529247043091,101.83564273533,52.5893252911903,35.6430928501182,8.88398578667105,8.614190827239,89.8739346294725,108.958196081263,52.8111652514038,35.1628997399342,8.50146848289664,7.66236690769889,86.5433849070115,99.594084087015
"PI376870",59.299136481694,37.7004382009561,8.7149725028276,8.08363663094107,83.4472460538644,98.2123225727903,60.9056579133852,37.9132569894915,9.27686446961159,9.18479107694055,88.0003043220654,108.984855451454,60.6494168076623,37.932624972901,8.84684018033334,8.18914337984682,85.0669788235214,99.0809614325749
"PI376923",63.0382648181348,38.0907722780464,9.00620203213754,8.52401739009415,86.5201150031087,102.498805321523,65.7225154443613,39.5382526747044,9.16867771079619,9.71723997734003,87.5104643726479,110.953323561425,66.2375794246376,38.8799014834422,9.27995310171863,8.69610014977908,85.5489917877473,100.330822513474
"PI376951",44.7422279380701,32.8564233352748,8.33621063757458,6.91980376623445,78.8406420664877,94.0844138709273,43.0316065233427,32.9545430803838,8.66760413470336,7.4010340769992,80.9206981969488,102.404442812574,45.06341006457,32.9711145778653,8.25125769840727,6.97154829625868,81.6960946014561,97.1551115090655
"PI376952",46.191135869717,33.3903620333661,8.47480243759336,7.14488308337227,81.6570508198118,95.0710995782742,44.4804698165013,33.0620943558971,8.69682124457418,7.70845267432944,86.3611407109262,104.854864486198,47.0670751323769,34.2106697475674,8.5577572761987,7.13232974911221,80.9169257519492,93.1183978693701
"PI376989",40.1990334084274,31.6593834064984,8.16209469367166,6.71873573484954,79.1937506671072,94.3207932526538,38.0690983007072,31.4905101438776,8.01448574202967,7.23282628964508,86.3163330145845,105.165394844699,39.8960079877604,31.9190074989077,8.1155554548594,6.57480408194177,78.3240307718498,93.6152914598031
"PI377001",52.8337063458642,35.4032418580113,8.79532361093838,7.55572143885145,83.2000856343611,96.64884070454,46.8449292664971,33.4793952622947,8.77580336019768,7.92228345813883,87.8356378988788,105.700132489632,51.6845363610152,34.8608162820001,8.64632799164762,7.45385212165932,84.9867889115294,96.4390856245041
"PI377014",46.9253246374632,34.185510793095,8.27450852158822,7.09160829761138,79.8392748708676,95.4349477978882,49.88753845306,34.6778268310958,8.89777259313739,8.25595058832664,89.5370848039237,106.723850437339,47.7575020636775,34.9285970586674,8.50976402407365,7.13451263156954,79.0226374067356,93.1409982941244
"PI377022",43.1123849858798,32.250154255405,8.07571796459151,6.87882339249552,81.7683344310867,96.6653469909645,38.34718754463,30.930467655538,8.24876854851681,7.10102319951626,78.2455332815767,103.31604370782,44.3278363848916,33.6808999344245,8.51088841490269,6.99874820988533,78.9063320367042,95.3679201236473
"PI377039",41.2152782991208,31.6993438524152,8.00490636664474,6.76896721448756,83.739097546479,97.2941838005152,38.0937722986078,32.5395455438928,7.99010037034651,7.09089765032281,85.8523128030077,107.19121990535,41.1552658697502,31.9172838888589,7.78356550019281,6.78419748376091,82.7482420794666,97.6397980189866
"PI377048",55.0817684964093,35.6601736226292,8.58174866753802,7.88930069919111,90.1924064172311,102.612626357773,53.849211689924,35.7754269747109,8.9421391089379,8.76379642113862,90.6782820961976,109.765958692306,56.5319082164349,36.3205814740226,8.67805819534174,7.97564537690644,88.6924801879995,100.949359457265
"PI377081",41.0636869684474,31.9654642092189,7.95288107950333,6.82937780960632,81.1698056703842,97.1625065272261,37.5076633631933,32.254550595294,7.77897406673627,7.21838714730999,89.92054157656,106.055224019546,42.9245544987747,32.609639237296,8.07905318682655,6.95626417314243,84.0725169338403,98.0161714868244
"PI377138",51.9472476033183,35.3391252816246,8.47819038054441,7.69123155238679,88.8581312105868,101.743658100122,49.0267571690113,34.891868253047,8.73388650048743,8.39601864949068,86.0660979306229,108.528068319526,52.5342920709908,36.0254437241782,8.66996912671272,7.73251174999951,88.5718212020676,100.623612132498
"PI377141",44.1631695797336,35.192111306657,8.41515784262061,7.7657440613688,89.0060937074346,102.168895018139,49.0599887082519,34.3326280720092,8.47174151181834,8.25522996581858,90.358424811597,109.554351456097,51.7413573156523,35.0805942178165,8.41856979141403,7.61716243548526,87.447406357394,100.36664212488
"PI377147",43.8726460231269,32.7182506537723,8.21261773594907,6.83996768805398,82.3732116744324,96.7210194146415,42.5494055391433,32.6619457632216,8.52045864667369,7.63578151803743,81.7947086906163,105.967269713057,42.5602252729558,32.4305450400477,8.05713297504451,6.72569368537407,80.9428345923386,95.8197903339428
"PI377167",41.784905101635,31.8048790384433,8.16193434894164,6.72284624382493,79.7972033416738,95.607122140604,36.6865958768499,30.2627105032169,8.09633619691982,6.926904011329,80.0236675833513,103.625552151328,41.3198300724922,32.0314831148434,8.25292768022173,6.64422851997389,76.9393570060168,92.8116399541575
"PI377186",52.5322117496848,35.2123445826934,8.6250509163194,7.73714282188552,88.3456504582461,101.454977764456,50.6491926212257,35.2631349130437,8.83157264406389,8.47332730162618,89.1432197860986,108.898890715122,53.3504576739652,35.7597217257003,8.68572159792457,7.6963634120762,85.1442002322898,99.0533414940562
"PI377193",47.8748832442629,33.9949579876324,8.29696504969104,7.19216313650371,82.0838004797878,97.088218367534,45.8171627258616,33.5509106360692,8.21755694960917,8.05600425208466,89.6689250709663,111.544144276247,47.7715765537504,33.7623582071238,8.393303299485,7.0612021242761,82.6750592326734,96.4044416015398
"PI377195",50.0119873656706,34.6179294218226,8.4590790889762,7.47938047555267,87.1516001647201,97.7426545547151,50.4801538610477,34.9798533314736,8.95561722169872,8.23918821342713,87.9950963678309,105.935232782577,51.8684356681358,35.6910003830961,8.72790094249653,7.48665688638343,81.8531078791771,95.7789265911578
"PI377196",44.4593451427895,32.8168610108486,8.302658914026,6.94040429454069,82.1147102520361,95.9528426518433,44.3144876495766,33.17691724491,8.78465829676939,7.60878907056534,84.8386820772343,103.597106816729,45.3773084909958,33.3005252672306,8.31840190267985,6.94258300627496,83.598039455674,95.2808573991978
"PI377197",52.0544977211251,35.9662107389627,8.5727805538292,7.67919712437604,83.7135058669917,98.8177207406236,49.0337206048713,35.1826150887837,8.583577862484,8.33648208489722,90.3070761241468,109.094608587651,51.6526729868665,36.2128387043454,8.7397168114601,7.7692512876681,83.0369993899658,98.8337862531826
"PI377198",45.7761058385577,33.2638067565846,8.21753541478209,7.11723076868905,84.6835423686734,98.2356304064615,44.4015535271434,33.4562210529334,8.64617191460903,7.60242324186694,87.5130326480628,104.588424674919,47.8067845877201,34.3857878117977,8.5988783252676,7.11694580925844,83.2556112596805,95.2608838572937
"PI377202",48.8170476739418,34.4268214354147,8.56343930486729,7.29376447023947,82.872043102177,97.2698684860059,46.2235468507437,33.6454667027303,8.31441160667948,7.87290268494469,93.6889185037089,109.058593519448,48.3650197850916,34.4664897318363,8.31917650368062,7.16612384579662,84.7167796909403,95.6125210260404
"PI377203",45.7184004077814,33.3845034803401,8.18398854583416,6.86446418942773,82.4558340023275,94.8680307263043,43.6224032849769,32.6369789020126,8.26263356701376,7.57727452031046,90.4075984411265,108.052549663605,46.1323307818458,33.4715368891921,8.10680900383582,6.93818562497662,83.4574241389003,96.0217973392323
"PI377207",35.8708371017142,29.5769044938568,7.72608708769726,6.11349868749415,78.4271572289248,94.1463361071039,36.5776799638302,29.9156193032156,7.91479986265721,6.67704070592861,83.0920245773267,103.318573049272,38.5400123504114,30.9082916792755,7.78555164786716,6.30670629371,81.1705534287723,96.9454574190953
"PI377208",47.390263794688,33.7452797845272,7.9335276217064,7.16300613163444,92.3656246480171,99.9659631485459,49.0847440281867,34.4214141135328,8.4369391503484,8.23985262289219,92.2666461549574,110.507384282156,48.4504757059599,34.5858327225591,8.4503973096957,7.17227644959977,86.13854053249,98.168680321622
"PI377217",42.4734114555462,32.0765936820009,8.0330248977529,6.76796160792175,85.0588494374986,97.6877130192501,41.1897988808317,32.0606804237627,8.22171178605439,7.35375368902022,87.9169431368228,106.26676550465,43.2214199233322,32.4994156540818,7.89227317607748,6.91756366995917,87.8079244142047,101.145207483019
"PI377220",61.1298235588461,37.4913381953643,8.71205447795076,8.36471593571103,91.6328077327432,103.559430310046,58.2897800726964,37.05757336237,8.86119096367441,9.18071059113503,91.5687398829863,111.706372350998,61.4123272020266,37.9315890342565,8.79058308268306,8.35792488893855,88.6181716542356,101.67712268403
"PI377223",49.630636697172,34.4671998228754,8.43889249566068,7.47317554870322,86.0208436690876,98.7076267150683,48.6489612826385,34.5179128309456,8.57756550323862,8.31943217117183,90.9991680650086,109.432626808215,50.8359497569724,35.0019249488511,8.48101041362507,7.51216948461147,85.7253474812713,98.9524205391241
"PI377228",50.1102497326591,35.1875738123166,8.77293498746865,7.59364479475324,85.201725489714,98.735312854142,47.2955564746027,34.0581221117813,8.68996865249934,7.93423798900334,88.2125867488988,105.910532399559,51.3194027678482,35.0914221827408,8.60656321873885,7.55743816219999,83.9992578522967,97.6706837015224
"PI377231",43.1175875982304,32.592161091392,8.08105377907286,6.80055460545067,87.0846924461464,99.2208000331386,44.6930159077395,33.5017681226707,8.44293850408181,7.73136331619136,89.6720384055747,107.243410226499,46.0800332085857,33.625942587281,8.42110342383943,6.91056786531436,83.3356403629134,95.1346712167849
"PI377232",46.9892926986272,33.6774427738525,8.33348440816552,7.08301522702563,81.3395504044831,97.0732844532467,45.8047077983786,33.3200303254584,8.71029219570566,7.68490306650895,82.513357247159,103.786164276435,47.2320785557053,34.0952336832742,8.497079068267,7.13427222296801,81.5775386520395,97.9861680208715
"PI377233",50.3457723248791,34.3732055538613,8.33593041006243,7.63170828575961,86.1056683228342,100.342840476702,47.5474904604228,34.0060729636229,8.37857535150595,8.1676829841115,93.9841814698384,110.976459349973,51.6236042545939,35.9348532674093,8.43384678902737,7.7580956372673,86.2955456365777,99.9963169928397
"PI377234",58.1796120983767,36.6423783927269,8.5071079731922,8.12352231599214,92.2202844344772,104.899864127985,57.6198235187999,36.4973173856472,8.91650751160716,9.13137240763121,91.7203745741837,111.394537460741,61.6123424278625,38.003233572059,8.62558250591334,8.2576756286867,86.1148647901798,102.067902168227
"PI377235",48.2354286440578,33.2099787122478,8.64696807987128,7.28369950469116,86.50049820413,99.9410184292437,48.4587137381405,33.8281960766407,8.65962196165451,7.95527257238327,89.1304874964581,106.352281501035,49.5925188137207,33.5742738069434,8.50941041169181,7.41699871519088,88.9600943571672,101.444811456972
"PI377238",35.863246338941,29.3239325379249,7.37026612294908,6.29895685940547,86.4641599580264,98.8841764518424,34.5306270819021,29.0347706149614,7.63020141381325,6.78946814098735,90.6162559518094,106.754822439781,37.5442931577354,29.7857302201792,7.47777854912579,6.37722309555819,85.1136409587701,97.9133707031578
"PI377239",54.5480084983724,35.6605521922622,8.31662228409973,7.84819138945359,94.3249163345201,105.003814099215,52.7947477384404,35.4872165133631,8.69251267947699,8.62436035589216,91.1403374542378,110.566953355952,56.7773985223214,36.5847163597061,8.38037640113378,8.00444213446287,90.9844717189752,103.282726807598
"PI377242",49.7833640241661,34.5990863843766,8.15358067245691,7.62954431764222,88.0168807570426,102.433565774991,46.5427168217642,33.438612451464,8.45699155744518,8.10301956054543,90.1720715498824,109.2844668905,50.0619710680604,34.6722276963966,8.17732318781953,7.63384356858775,89.0013106969974,102.849272617268
"PI377244",59.9054413242517,37.9026761375013,9.32788591132151,8.13154648723181,88.4819895901732,99.7886603629652,55.0953138980101,36.6789545165624,9.36781554123757,8.59312752459237,89.743846929078,105.729543061045,60.2254887787995,38.0422230828927,9.24555813037002,8.17125127238092,86.6884450531272,97.345894332082
"PI377248",42.3952957530113,31.7285361769402,7.81831314108916,6.80401041476368,84.5040538125233,99.4342255238753,41.9228782172964,31.8630266657641,8.0813518445548,7.46517131252648,85.9075979126793,107.937050714926,45.0378660345086,32.8662549740566,8.03172679370737,6.95882697250496,84.4696628937835,98.2602272724986
"PI377249",45.8845172854742,33.0965821485668,8.19920551790218,7.13855651095806,84.0311866409667,97.8193085891144,45.6246862803417,33.3866475169714,8.27714774005707,8.03703249416917,91.3540640425939,110.116375418143,47.4733940891607,33.5506784998891,8.20279951359375,7.2012046810423,86.6011455382132,98.7541835915446
"PI377250",48.3249844442741,33.86079198385,8.34447585468898,7.43562628414832,87.3278000384314,100.745495072461,46.6429728472936,33.920122951882,8.57435345916486,8.1236495407565,87.553041388269,108.754578595824,52.3118659082067,35.4570068948385,8.6882527684329,7.64973614258044,83.873422662987,98.6780408987581
"PI377255",53.1796099407986,35.5857456807237,8.57912048206721,7.79028384909206,87.1008725696661,101.182474416474,49.5572010463828,34.8415549453959,8.64738848714213,8.44777254558045,88.7072817901786,109.213314484675,54.0717354936769,35.9925979224314,8.40765377479426,7.88885977322132,90.0007813860709,104.272770638977
"PI377256",47.503380588276,33.4317373349821,8.17537585252739,7.2800356533197,88.6421869470482,101.331141980641,44.7572276794798,32.7718457703607,8.08497965617466,7.99500404340164,95.4080554449149,112.327474053938,47.0118702310758,33.744989451152,8.1587504756215,7.18450917906633,88.4977639008716,100.789314735231
"PI377258",50.4211065783909,34.6633391806896,8.10287744031845,7.3891909752417,87.6238143495965,101.63231203248,48.2277421911353,34.2805098071591,8.59061258670681,8.11686649430686,85.8190163805952,107.19644581856,51.9654628065218,35.7062632088672,8.63141197289281,7.61362553428596,81.5603033603778,97.7193167088555
"PI377259",53.6920072060769,35.9321458004333,8.68677251765711,7.79001328770692,86.908777817859,100.871603199909,51.6132106873536,35.6481253378529,8.92281802242191,8.52301445009961,88.2369857361772,108.061772342278,55.4589506852518,36.7277771300413,8.46008504327066,7.73848805866201,85.9079146813368,99.8695984239734
"PI377261",38.2992632032634,33.2866685354251,8.08294677094277,6.58382513151475,72.5130857665723,88.6607773769734,38.1448825134321,34.0255736068974,8.11979263516779,7.335151644388,78.0446009429635,103.118981938961,39.8246578546635,33.9021892433342,8.09161494750193,6.59069065033366,79.8493896074358,94.2831925634202
"PI377262",47.43214370654,33.7027089279898,8.15421808430615,7.30453861108632,87.9252586246354,101.587178316384,45.1962756331778,33.1037700930721,8.36408609164944,7.96449899361193,89.3987545722842,109.327501221025,47.9776788541729,34.2138824325709,8.22693669950374,7.2950626369277,86.2310371445842,99.5944058427083
"PI377263",42.1976894389848,31.6748052795147,8.04012324689712,6.81841606317089,85.4645876024127,99.0574445791152,41.7389613032304,31.8966692471015,8.18667978112386,7.6989407095785,85.7332916799259,109.025517043537,43.4415140303138,32.295572466237,7.94908443438708,7.05531249987421,87.4178760552729,101.612392498984
"PI377265",42.9184664664718,31.743154128742,7.9962084387816,6.81851411391907,85.4906371625148,98.3781835367765,39.7969213237412,30.7981235522732,7.82839299900002,7.48349404448822,93.2279643247455,111.733383345662,42.1626465588142,31.7937793099186,7.89917840485355,6.79310292879217,84.8250825209214,97.3641700108622
"PI377266",45.5339759443248,33.3989508487835,8.44351230867734,6.99228821059799,82.7117810366448,94.4509562995373,42.1584617057298,32.3376532825307,8.47640494924435,7.49112650265996,86.8484156628689,104.967097842927,44.199556884209,32.703763735385,7.97003103505849,6.94958884934717,84.7934691168785,97.8967584028747
"PI377268",37.7278561958962,30.0561599949038,7.62379009602445,6.27654809081528,85.0174249015068,96.8092083603497,38.2542491631452,30.6920303980143,8.18871618774375,6.86901632382999,85.9432542084782,103.559697172255,39.1701534838616,31.4674263136074,7.8857975682225,6.35150794803045,85.2850485240046,99.2020703174977
"PI377271",45.9811137115256,33.092344346234,8.37914190236515,7.15169904168136,83.8128948088397,97.1194961533252,45.0595906164253,33.0544302369607,8.24650558331583,7.73119610439389,92.4706232548123,108.50351463132,45.3934036199257,33.1127883465727,8.20499656941544,7.07216875244158,85.9484383249668,98.5945189688082
"PI377272",40.9864489884819,31.6466673272213,8.06704212328072,6.6217654500008,83.0509811476554,94.9786043127346,38.9979181382735,31.382662919217,8.48691898802035,7.13843117927349,83.6397517351134,102.280127776692,41.2031662979264,31.8063876714059,8.23000771915204,6.53822738378834,82.6660014249748,94.6815210953686
"PI377274",45.10315842517,33.0418336661618,8.23893289870152,6.96084260886966,84.5083415003792,97.1345905535838,41.6993025673967,32.0945343262044,8.28546032068692,7.44337854609635,90.0251595636099,106.462171699524,43.788120030486,32.8389390851931,7.96582780840773,6.8662352400608,87.2561397156529,97.1968966718379
"PI377275",35.9453261780081,30.1130716113548,7.63373060727607,6.16223565849955,85.13776969788,96.2241369633463,35.4591788922985,29.6014750383734,7.88172353409541,6.6305905475614,88.8833511921161,102.688704226167,37.1182917727441,30.0193197196684,7.70257385750061,6.27688794245926,86.1084320958654,96.992739044495
"PI377276",53.0147621983435,35.4576807902167,8.41883861116237,7.62504036412235,87.924175710251,101.918779324623,51.0005838425458,35.0004715616323,8.77425046446456,8.33718709504535,89.4720484311864,108.474156965571,53.202000209295,35.9826646701829,8.58593724395142,7.5163451153994,83.3001384716462,97.3374644962594
"PI377281",48.4087249274132,34.1752704745202,8.31045728224287,7.22967787570336,86.524878751415,95.8772342995742,44.4771742966047,33.0068643237203,8.5974058002589,7.67654776519777,87.6276442254568,105.383056447766,50.327916091835,35.2287432254955,8.7112365320867,7.34467162009308,82.5484197084938,95.6747572082445
"PI377283",47.7239066669246,33.6111515274768,8.50240883496138,7.17832358479648,84.9248615746653,97.8838703250595,45.091155422776,32.9288569795663,8.52628598772831,7.72270653002046,88.4616889816448,106.494968490964,48.1730784116759,33.9753155985941,7.84150974631555,7.29378842443294,85.5874768830851,98.5865673923246
"PI377284",51.867636735238,35.4161686600887,8.78556345554045,7.50753907762954,82.7344188633389,96.5981107328373,51.424456261316,35.4064669377597,8.96179405239721,8.33403870336281,86.9961862558163,107.252699610763,53.6692938188197,36.0484876222831,8.81860138816752,7.54705796262667,82.3299899204923,95.5980480784748
"PI377286",36.8498710290547,34.6070555085321,8.09432266040365,6.72845399937163,67.1522100110409,84.8589006354999,36.3797104806089,36.2520619482176,8.36295900385576,7.70063844055153,62.7423913565561,100.673208229632,37.9694690954376,34.952727666568,7.97743772840089,6.92618758975715,67.267072339066,84.1986554049439
"PI377287",41.8041105088637,37.6180527103947,8.57495089576559,7.37117776475047,61.3051454247159,74.3434838454397,37.9174918130174,37.1590870977708,8.73866815357854,7.88688150508075,59.5969403729596,90.9928514559706,42.1595811307724,37.8477795861646,8.65260617387835,7.48251298458219,66.5268771657126,83.8638375603868
"PI377288",47.6592943362625,33.6678246349697,8.56387847619948,6.91547654627868,84.2608579134697,94.1113376040283,45.6008168875569,32.9469119251966,8.99413065294396,7.34478254425155,84.203862995645,99.138130752229,47.4012607672266,33.5458152469422,8.49411323167646,6.96381301196987,83.1607842614745,94.9058927536764
"PI377296",53.2817997708814,35.6370274474672,8.93189734966532,7.60647178242941,83.7490595795362,95.5776237840183,51.7847828203215,35.5670398447821,8.79042181561978,8.47538200323437,89.0142866525536,108.518396585567,54.3784649236097,36.4318228498482,9.01185159207553,7.65100539136719,82.2160690751603,95.0962798086997
"PI377297",49.0963034796388,33.8194549191881,8.27434923775362,7.36005867547944,90.1108018910865,102.29429907128,50.9872508608703,34.7470859502162,8.71080258641418,8.33206217922722,89.2385456031025,107.207748324901,50.9011098404943,34.3941984492833,8.47232033599828,7.4051906348152,86.0663207557813,98.2725851634258
"PI377298",35.7689926288325,29.1774995070318,7.38121300012788,6.10997918287977,85.627925104664,100.434882763991,34.5384958722366,28.6700761086333,7.37885487596148,6.63835282599238,91.6462880514857,109.407102723376,36.1672523283583,29.327122238516,6.99076135619999,6.12898463930854,88.7704033225826,102.198190966292
"PI377299",45.205171704047,32.8341164495356,7.95162006195678,7.1301042222485,87.9806298297046,102.041395287608,45.3448601431408,33.1244268055175,8.31327350887784,8.07224805901524,87.7517892976241,110.762096315865,46.0231344240057,33.6747222878215,8.15922446461956,7.05891535155527,85.5374750311474,99.0803132388359
"PI377304",52.6127340700744,35.2144090503622,8.67871830145029,7.63310968626684,86.8566104851381,98.8259610790264,51.7781647128234,35.2280386845706,8.92290647527136,8.48985923490465,88.9421707119502,108.150162776358,49.2087566878077,34.9027182768761,8.49474176742746,7.39792125078184,85.8140509580266,97.0398701661207
"PI377305",44.2805953379253,32.5270201881771,8.07409950332692,7.1985769305472,87.5058206977497,100.519587402709,43.69956940686,32.7321653398907,8.12681384188238,8.05827988459627,94.2959634015724,111.499178742276,44.6253640503626,32.8508698180807,7.83401713160138,7.20437332716618,87.8255612363564,100.274589585287
"PI377306",48.5467908557219,34.38608114453,8.53974375934285,7.2873939469762,82.2168419890214,95.9382277779791,43.7427012465353,32.7873301399089,8.28834553936089,7.49545735066795,86.6965487837982,106.833938773554,48.0604458707793,34.2713472799161,8.3588980780505,7.24751661162009,84.400357799981,98.5813055193721
"PI377308",47.3607419933403,33.8415972487262,8.64980481623753,7.22171940149738,79.0109153774488,94.9256095430983,43.3479693667118,32.7906381748921,8.59544159303443,7.46276431194445,85.0564224309392,103.841228609087,48.5804398459071,34.6347309756796,8.58269837916474,7.29830965429594,81.8994812026075,96.2467505771216
"PI377312",48.6871372141444,34.3877288739783,8.38911452170698,7.38523038930459,85.9172259911447,99.2931985003072,46.1482581675839,33.7099906989689,8.49254400458095,7.92465900648265,92.8173421259978,108.643466790028,48.464800190001,34.0934732166408,8.34699490164953,7.35897491179936,86.5596764183036,99.7102898287066
"PI377313",47.2653351997365,34.2158063102728,8.46115066397999,7.25615897609625,82.2389348519978,96.5861963359522,43.4600038657475,32.9771738622502,8.45207635759565,7.71914795824052,88.7630282531785,106.757611816798,47.9146632747723,34.412191516915,8.45009290667273,7.33242750034853,81.8871526142017,96.0108156337344
"PI377316",45.148607247307,32.9988465350749,8.39548803803353,7.20685174922273,80.8519369238265,96.5305979093911,48.1530208396324,34.3434292307645,8.68800755725909,8.26672710431522,88.9368912333899,108.271453714071,48.8111478011586,34.6799786874373,8.43601347527942,7.45994683427204,83.8987723324357,96.8699779167031
"PI377338",50.0349642137069,34.4642345776548,8.42877942115175,7.55467751317551,85.7862883297429,99.81366803406,48.0532876911808,34.1157055152215,8.81722959942556,8.1238796563637,91.0918107598774,106.322893587148,51.7503016965952,35.0241876262004,8.63613131178387,7.63523974416436,85.8737897097667,98.2155785715932
"PI377342",38.1602874757394,36.8309156048541,8.21319773021508,6.90322682568021,61.6092730387859,76.9225340990416,35.8649010732336,37.2489853249971,8.61311546510355,7.5100595404231,56.133780865569,100.440812715137,38.0712755824804,36.4630500088159,8.23394871382403,6.86987001635544,67.406348814473,77.0049121873529
"PI377349",47.4779364639261,33.0961796531085,8.27398082373312,7.11325836542578,88.7147614727841,100.260479544669,47.345983998186,33.5460434671838,8.56303877729626,7.97320982342818,92.2806097432412,107.816489659717,49.2321056042039,33.7992587913823,8.37950000722388,7.3215052536944,85.3648095990231,98.3915095029705
"PI377354",45.0256583762189,32.7961050100845,7.86558647994155,7.22568209471528,88.1014393428331,103.726282345389,43.9525100879821,32.8851107838011,8.37204972390858,7.96412816953364,86.7414876323787,108.952472848953,47.1956989868333,33.7368439720336,8.30999780247995,7.34360437364619,84.00839090444,98.1742394554583
"PI377363",52.7553414248874,35.9554034893229,8.81198686128241,7.84373929448248,83.3406641604641,99.7947776071412,51.1605510615473,35.4634116163415,8.66873990214972,8.70586612356868,88.188619718454,110.844246158133,52.5348631751835,35.7458825471568,8.59724367516483,7.78818046850565,84.1442686493926,99.0669064709779
"PI385297",42.6439008898853,32.331894167226,7.87921730211275,6.90378247354069,84.8162378484986,100.238282273257,41.6737502477206,31.8467455174608,8.16555987304793,7.45135294460484,89.0231772482692,106.69887152071,45.260141901558,33.039611295874,8.11682364253486,7.05141078970404,87.3981614470869,99.2228935787767
"PI385298",54.8560215244641,35.6632108773637,8.75111957181612,7.83868061735562,85.5080649244999,99.4627691882712,54.5529983074542,36.020346506518,9.19030814364026,8.62377631906977,87.1441899084116,107.000111854133,53.989332488628,35.7766292294487,8.67616042920901,7.84362331267455,85.4213523077274,99.948410741781
"PI390419",54.8935692947426,36.3487979348168,8.63000192970527,7.95923965857886,86.8363887209882,100.643457847154,56.0993166377977,36.5169074453341,8.93626712581885,8.82235779098701,90.6083357108775,109.192234729172,57.901890743381,37.513193847526,8.7898189944514,8.04226070842961,85.4615186759853,98.3855254201186
"PI413223",44.0447173668817,32.4728720392961,7.81853686390362,7.14818570688615,89.9803868308563,103.11051893952,39.819224468863,31.3413609948832,7.82380486049103,7.33975706248592,93.011626379923,109.026687391622,43.713125091623,32.5834995242846,7.84450113456975,6.9955407136924,87.7184283718539,100.005896926647
"PI413239",42.7464272658964,33.6245894820244,8.17389492355865,6.82213803114885,81.5165035032926,94.3493839445123,37.9030053090964,30.7972777410956,7.94889257726148,7.05347117252412,86.1526521193438,105.082239757301,42.2256803012502,33.2659217067793,8.19733904152982,6.72291509073684,78.1984597919046,92.6553462897797
"PI424964",41.9132231592444,32.1308924768593,7.94169068732914,6.73307887316586,79.686821408919,93.6156146996635,43.0327944518552,32.5977158749755,8.5138765004104,7.72801079001715,87.4432996502991,106.581423722675,44.2006551536034,33.1096678290437,8.40149594744815,6.84773890586904,81.2044302754018,94.1079596424083
"PI424984",60.4371385905311,37.7607653408379,8.89131974210395,8.34605843055598,88.3157202359356,101.257503231661,62.8597327669561,38.7148519445369,9.33628990668957,9.4327583204098,90.6595468004724,109.839926469812,59.1788617818212,37.7041436598878,8.7379087400822,8.33238699613912,87.9324297325541,101.165415779778
"PI425007",39.6219439212743,31.1787546348957,7.88218391723882,6.47033681708329,83.84840679473,96.7177241034669,41.9166117515432,32.221962169831,8.21464214372289,7.47393900089611,89.6428919000199,107.60764214113,40.9514067677896,31.6433487057865,7.93718609365398,6.59110891131237,83.235641799514,96.9037793713892
"PI425029",45.0116784816869,32.8475443515592,8.1475205166343,7.16368083042204,84.8339274573743,99.7728722148142,43.7451315706886,32.9015146955285,8.24435580252162,7.979890444044,89.4549710522775,110.617523738208,47.1238569557749,33.6677037724141,8.28457062105202,7.30177318497949,85.1433032523241,98.205359219988
